frame,error_m,n_matches,mean_confidence,mean_pixel_uncertainty_px,mean_ratio_test,mean_n_candidates,rotation_std_x_rad,rotation_std_y_rad,rotation_std_z_rad,translation_std_x_m,translation_std_y_m,translation_std_z_m,rotation_std_total_rad,translation_std_total_m
1305031538.675433.png,0.0548990932294504,28,0.9398539709208465,0.8791177962706961,0.5609210411493472,22.964285714285715,0.0011753221070335026,0.001056096939778072,0.0015538931925702193,0.007284520375206165,0.00856804945049955,0.00885299268447174,0.0022161468487910158,0.014312623377784715
1305031538.707490.png,0.027233066842886875,19,0.9361360326911998,0.9271525714386408,0.49409678228178333,20.210526315789473,0.0014568125935613687,0.001376868855773612,0.001709890672287177,0.00939280923761926,0.009938798674191686,0.009137516290172069,0.002634728997436554,0.016446847370045727
1305031538.743572.png,0.037779269014751954,33,0.9378111890426615,0.8967024661160933,0.6093580165902174,22.575757575757574,0.0009420001623232922,0.0007509609444505392,0.001096700343888888,0.005076205779961758,0.005941314270968496,0.005638315472657975,0.0016291280766695907,0.009636269078649963
1305031538.775491.png,0.03272318986963415,33,0.9568624513534667,0.8739191080698437,0.4635861270640378,23.939393939393938,0.000991808420318413,0.0010398315605146921,0.0014186146513220717,0.0059357326444347755,0.006301731084457413,0.0056648473763778635,0.0020192575729219312,0.010345783319047456
1305031538.808089.png,0.022089295301859924,30,0.9375149923144801,0.9273588773956373,0.5995095761607036,22.733333333333334,0.001457621754466425,0.0014846420498624093,0.0012582293147025295,0.0077045440308103515,0.007970708634231553,0.006347826642971383,0.0024314531053857965,0.012774470554341036
1305031538.843518.png,0.039532129880651135,28,0.9437622297704878,0.881534929935764,0.5614077720888465,20.285714285714285,0.0011003039433407841,0.0011977299067147716,0.001267619995982189,0.006127713086061627,0.00641856852115022,0.006051592498721278,0.0020620587167644233,0.010740980462526273
1305031538.875656.png,0.04350437128657385,35,0.9448411985584115,0.8721595324721984,0.5192731902000169,21.114285714285714,0.0008556567254639731,0.000943905721929014,0.0012605153928289996,0.004569499209431153,0.004985650162807267,0.005408045526146121,0.0017922068795987,0.008659329476568098
1305031538.907498.png,0.033704925592733394,34,0.9434623339234569,0.8206561945386951,0.5313891636781745,21.441176470588236,0.0010840975775681307,0.001149687962534237,0.001209094910136676,0.00506366645474008,0.005211209510886687,0.004949022888743394,0.001989713665481451,0.008791487364747892
1305031538.943414.png,0.04133268381373307,40,0.9334332267051625,0.8621580516036402,0.576876382964916,19.225,0.0008724940491298399,0.0009579851790784609,0.0010460481346608547,0.004433662046201524,0.004456605200420465,0.004379575322223252,0.001665292217338575,0.007661551347825681
1305031538.975507.png,0.04503485185804118,42,0.9412568581305387,0.8001798980097041,0.5904253697627794,20.38095238095238,0.0010021174175134117,0.0013093271414107287,0.0011747954044268579,0.00553360807614569,0.0042265635142943484,0.004217889652845265,0.002024529852578372,0.008140961282571496
1305031539.007520.png,0.03872533645852768,46,0.9476042310071536,0.8056028939429932,0.492748628523228,21.391304347826086,0.0010897112327409122,0.001190974796100948,0.001291575364367451,0.005385337098715065,0.005284162922100474,0.005183741106448586,0.002067379611380147,0.009153983029959309
1305031539.043445.png,0.04378317149977059,49,0.9438236607868782,0.8224343811943063,0.5757453596632218,19.816326530612244,0.001136399874002092,0.0013674506368539336,0.001383790863011596,0.005506211760990276,0.005050425960392204,0.005205628346940431,0.002253043068922247,0.009106247131762947
1305031539.075515.png,0.04201091129611588,49,0.945453685880051,0.8272882166308784,0.5004819828856727,21.367346938775512,0.0010531387072504788,0.0012322762822588997,0.0010270546496171722,0.005028936150569213,0.004397261553065662,0.0037782635568874945,0.0019189703556405653,0.007674723674366098
1305031539.107503.png,0.0366707362182696,41,0.9406952395798371,0.8141166073140331,0.5107288639851636,20.317073170731707,0.0012056257312526273,0.0011726423080656073,0.0009566515739539801,0.005043394711948299,0.005088467969341355,0.004409112538418696,0.001934891630162396,0.008412408089956285
1305031539.143607.png,0.04715791854373587,44,0.9463810903029283,0.8318514111479627,0.4355715582653384,21.363636363636363,0.0013316462658841115,0.0013839549007944902,0.0010600876685580964,0.005689916196122663,0.005525221019253235,0.004814941769686253,0.002193718033363706,0.009278301454251533
1305031539.175587.png,0.037154988150395314,47,0.9290804648604962,0.7977069395583422,0.6340424633458576,19.74468085106383,0.0012372168097190028,0.0010922045953060385,0.0008256156798671264,0.004487217732137963,0.004802279621980884,0.003750610353557508,0.001845333997709182,0.007567304048835292
