295.0,376.0
298.0,472.0
330.0,367.0
318.0,518.0
440.0,502.0
283.0,432.0
284.0,472.0
409.0,520.0
500.0,136.0
337.0,665.0
457.0,672.0
494.0,636.0
386.0,627.0
187.0,412.0
326.0,589.0
505.0,394.0
245.0,319.0
356.0,496.0
141.0,440.0
152.0,698.0
223.0,656.0
280.0,708.0
408.0,719.0
617.0,757.0
727.0,765.0
591.0,803.0
709.0,813.0
427.0,596.0
