194.0,388.0
200.0,486.0
219.0,379.0
222.0,534.0
341.0,515.0
119.0,446.0
120.0,491.0
321.0,535.0
323.0,136.0
255.0,690.0
390.0,689.0
410.0,648.0
290.0,648.0
34.0,431.0
203.0,612.0
362.0,400.0
64.0,329.0
247.0,512.0
7.0,463.0
70.0,737.0
123.0,689.0
218.0,737.0
363.0,737.0
603.0,760.0
715.0,760.0
600.0,809.0
721.0,808.0
318.0,612.0
