456.0,314.0
677.0,391.0
481.0,419.0
479.0,457.0
636.0,752.0
732.0,770.0
581.0,792.0
688.0,816.0
440.0,498.0
518.0,508.0
562.0,491.0
492.0,482.0
473.0,570.0
479.0,694.0
602.0,625.0
441.0,637.0
546.0,657.0
302.0,418.0
344.0,622.0
265.0,656.0
716.0,134.0
466.0,357.0
425.0,364.0
370.0,394.0
508.0,607.0
561.0,582.0
369.0,674.0
427.0,454.0
