424.0,367.0
426.0,457.0
466.0,358.0
442.0,498.0
562.0,491.0
480.0,418.0
481.0,455.0
519.0,508.0
716.0,134.0
441.0,639.0
546.0,657.0
601.0,623.0
505.0,608.0
368.0,397.0
474.0,571.0
676.0,391.0
457.0,312.0
489.0,482.0
300.0,420.0
266.0,655.0
346.0,623.0
367.0,675.0
479.0,691.0
637.0,754.0
737.0,776.0
585.0,794.0
689.0,816.0
562.0,583.0
